Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,
235.3,102.3942108,24.12283325,FALSE,FALSE,,
235.4,102.2505493,31.87863159,FALSE,FALSE,,
235.5,102.1773224,35.79324341,FALSE,FALSE,,
235.6,102.1595612,36.60397339,FALSE,FALSE,,
235.7,102.1560516,36.80380249,FALSE,FALSE,,
235.8,102.1654968,36.61825562,FALSE,FALSE,,
235.9,101.9960022,45.01687622,FALSE,FALSE,,
236,101.365509,78.58047485,FALSE,FALSE,,
236.1,101.1955872,85.42903137,FALSE,FALSE,,
236.2,101.1606598,87.12155151,FALSE,FALSE,,
236.3,101.0463104,92.42158508,FALSE,FALSE,,
236.4,100.9479828,97.12802124,FALSE,FALSE,,
236.5,100.9792175,95.22943115,FALSE,FALSE,,
236.6,100.897171,99.29800415,FALSE,FALSE,,
236.7,100.8921051,99.09741211,FALSE,FALSE,,
236.8,100.9042511,98.03974915,FALSE,FALSE,,
236.9,102.1377563,32.96296692,FALSE,FALSE,,
237,102.725647,4.881988525,FALSE,FALSE,,
237.1,102.632309,11.25964355,FALSE,FALSE,,
237.2,102.2439117,31.52058411,FALSE,FALSE,,
237.3,101.9252625,48.05737305,FALSE,FALSE,,
237.4,101.6783447,61.16685486,FALSE,FALSE,,
237.5,101.3729248,76.14761353,FALSE,FALSE,,
237.6,101.1910248,85.12442017,FALSE,FALSE,,
237.7,101.0802155,90.62670898,FALSE,FALSE,,
237.8,100.6460419,113.3988495,FALSE,FALSE,,
237.9,100.5642395,115.9243317,FALSE,FALSE,,
238,100.5275879,116.7820435,FALSE,FALSE,,
238.1,100.5019073,118.0286102,FALSE,FALSE,,
238.2,100.4201202,122.4948425,FALSE,FALSE,,
238.3,100.58992,113.1095886,FALSE,FALSE,,
238.4,101.2294617,78.83686829,FALSE,FALSE,,
238.5,101.7290497,53.07510376,FALSE,FALSE,,
238.6,102.6342773,7.829223633,FALSE,FALSE,,
238.7,102.5470581,14.64631653,FALSE,FALSE,,
238.8,102.5914459,12.74534607,FALSE,FALSE,,
238.9,102.6515045,9.021820068,FALSE,FALSE,,
239,102.6550446,10.55488586,FALSE,FALSE,,
239.1,102.6716919,10.22570801,FALSE,FALSE,,
239.2,102.6289215,13.05941772,FALSE,FALSE,,
239.3,102.6569824,12.12425232,FALSE,FALSE,,
239.4,102.6365967,13.42607117,FALSE,FALSE,,
239.5,102.6894226,11.29907227,FALSE,FALSE,,
239.6,102.6764526,12.60414124,FALSE,FALSE,,
239.7,102.6826935,12.0900116,FALSE,FALSE,,
239.8,102.6620026,14.06671143,FALSE,FALSE,,
239.9,102.5341949,20.53408813,FALSE,FALSE,,
240,102.1324768,42.21061707,FALSE,FALSE,,
240.1,101.9567871,51.05377197,FALSE,FALSE,,
240.2,101.805603,58.93920898,FALSE,FALSE,,
240.3,101.7385712,60.28424072,FALSE,FALSE,,
240.4,101.7738953,58.73205566,FALSE,FALSE,,
240.5,101.7537689,59.75222778,FALSE,FALSE,,
240.6,101.7774353,58.81340027,FALSE,FALSE,,
240.7,101.7089081,61.85980225,FALSE,FALSE,,
240.8,101.6334839,66.04019165,FALSE,FALSE,,
240.9,101.165451,89.58522034,FALSE,FALSE,,
241,100.9575958,99.33518982,FALSE,FALSE,,
241.1,100.7320709,110.1937714,FALSE,FALSE,,
241.2,100.5822296,118.2218323,FALSE,FALSE,,
241.3,100.5550537,118.0715942,FALSE,FALSE,,
241.4,100.4525146,123.4853821,FALSE,FALSE,,
241.5,100.4034424,125.8047791,FALSE,FALSE,,
241.6,100.4236298,123.5726929,FALSE,FALSE,,
241.7,100.3999939,124.1179352,FALSE,FALSE,,
241.8,100.3153839,128.3504486,FALSE,FALSE,,
241.9,100.2523041,130.1741333,FALSE,FALSE,,
242,100.2253876,131.2155609,FALSE,FALSE,,
242.1,100.1416626,134.5449066,FALSE,FALSE,,
242.2,100.0606232,138.5175018,FALSE,FALSE,,
242.3,100.0389557,139.3314667,FALSE,FALSE,,
242.4,100.0387573,137.5450897,FALSE,FALSE,,
242.5,100.0152588,138.776062,FALSE,FALSE,,
242.6,100.0197906,138.1493683,FALSE,FALSE,,
242.7,99.85908508,146.266098,FALSE,FALSE,,
242.8,99.81565857,147.2153625,FALSE,FALSE,,
242.9,99.75238037,151.3379059,FALSE,FALSE,,
243,99.66911316,153.772583,FALSE,FALSE,,
243.1,99.67494202,152.6953888,FALSE,FALSE,,
243.2,99.50141907,162.0597534,FALSE,FALSE,,
243.3,99.54020691,158.6268005,FALSE,FALSE,,
243.4,99.48243713,160.875412,FALSE,FALSE,,
243.5,99.47262573,161.3920746,FALSE,FALSE,,
243.6,99.44830322,161.1382904,FALSE,FALSE,,
243.7,99.30064392,168.6082916,FALSE,FALSE,,
243.8,99.56988525,151.592926,FALSE,FALSE,,
243.9,100.5033875,106.352005,FALSE,FALSE,,
244,102.6038818,-0.704116821,FALSE,FALSE,,
244.1,102.6668091,-2.216278076,FALSE,FALSE,,
244.2,102.6972656,-1.527999878,FALSE,FALSE,,
244.3,102.7128906,-0.815811157,FALSE,FALSE,,
244.4,102.7296295,-0.857666016,FALSE,FALSE,,
244.5,102.7541351,-1.149642944,FALSE,FALSE,,
244.6,102.7648163,-1.296234131,FALSE,FALSE,,
244.7,102.7574158,0.428222656,FALSE,FALSE,,
244.8,102.8079681,-1.569503784,FALSE,FALSE,,
244.9,102.7895203,0.283874512,FALSE,FALSE,,
245,102.7960968,0.359329224,FALSE,FALSE,,
245.1,102.838623,-1.194168091,FALSE,FALSE,,
245.2,102.7802734,2.771575928,FALSE,FALSE,,
245.3,102.3981171,23.38526917,FALSE,FALSE,,
245.4,102.0585938,40.36775208,FALSE,FALSE,,
245.5,101.3237915,77.93157959,FALSE,FALSE,,
245.6,101.1141205,88.61352539,FALSE,FALSE,,
245.7,100.898056,98.57743835,FALSE,FALSE,,
245.8,100.8110046,103.1328583,FALSE,FALSE,,
245.9,100.4832458,119.3924866,FALSE,FALSE,,
246,100.0927429,138.6062927,FALSE,FALSE,,
246.1,99.85166931,149.8258514,FALSE,FALSE,,
246.2,99.77200317,152.562912,FALSE,FALSE,,
246.3,99.58439636,162.2980652,FALSE,FALSE,,
246.4,99.40222168,169.0659332,FALSE,FALSE,,
246.5,99.21336365,179.3041687,FALSE,FALSE,,
246.6,99.30757141,172.2808685,FALSE,FALSE,,
246.7,99.38916016,166.585495,FALSE,FALSE,,
246.8,99.26800537,172.2626343,FALSE,FALSE,,
246.9,99.1686554,177.2478943,FALSE,FALSE,,
247,99.20860291,174.2124176,FALSE,FALSE,,
247.1,99.31921387,167.6337585,FALSE,FALSE,,
247.2,99.52281189,155.6231384,FALSE,FALSE,,
247.3,99.70501709,145.9709778,FALSE,FALSE,,
247.4,99.68357849,146.6005249,FALSE,FALSE,,
247.5,99.68121338,147.6673889,FALSE,FALSE,,
247.6,99.60305786,151.5190125,FALSE,FALSE,,
247.7,99.7024231,144.8748932,FALSE,FALSE,,
247.8,101.6234741,44.49990845,FALSE,FALSE,,
247.9,102.5475616,-0.308883667,FALSE,FALSE,,
248,102.5976105,-0.338638306,FALSE,FALSE,,
248.1,102.6302643,-0.46975708,FALSE,FALSE,,
248.2,102.657608,-0.774963379,FALSE,FALSE,,
248.3,102.6703186,-0.225234985,FALSE,FALSE,,
248.4,102.6898346,-0.271102905,FALSE,FALSE,,
248.5,102.7101593,-0.521057129,FALSE,FALSE,,
248.6,102.721344,-0.192352295,FALSE,FALSE,,
248.7,102.7388763,-0.324417114,FALSE,FALSE,,
248.8,102.7482605,-0.083084106,FALSE,FALSE,,
248.9,102.7077332,2.984344482,FALSE,FALSE,,
249,102.6918793,4.577850342,FALSE,FALSE,,
249.1,102.1976318,30.4697876,FALSE,FALSE,,
249.2,101.7514496,54.19993591,FALSE,FALSE,,
249.3,101.5312042,64.69911194,FALSE,FALSE,,
249.4,101.0299988,89.77330017,FALSE,FALSE,,
249.5,100.9752808,92.03302002,FALSE,FALSE,,
249.6,100.9399719,92.76333618,FALSE,FALSE,,
249.7,100.9840088,90.09609985,FALSE,FALSE,,
249.8,101.1361084,81.84814453,FALSE,FALSE,,
249.9,101.1078796,83.93423462,FALSE,FALSE,,
250,101.1301727,82.18434143,FALSE,FALSE,,
250.1,101.0933228,84.56825256,FALSE,FALSE,,
250.2,101.0563507,86.08030701,FALSE,FALSE,,
250.3,101.0570831,85.10021973,FALSE,FALSE,,
250.4,101.0326843,87.11352539,FALSE,FALSE,,
250.5,102.4328766,14.05154419,FALSE,FALSE,,
250.6,102.7399292,-0.118789673,FALSE,FALSE,,
250.7,102.7619781,-0.213546753,FALSE,FALSE,,
250.8,102.7771912,-0.183319092,FALSE,FALSE,,
250.9,102.7863007,0.10925293,FALSE,FALSE,,
251,102.8065338,-0.107574463,FALSE,FALSE,,
251.1,102.8152313,-0.020858765,FALSE,FALSE,,
251.2,102.8140717,0.515060425,FALSE,FALSE,,
251.3,102.1609344,35.00721741,FALSE,FALSE,,
251.4,101.4750366,70.77810669,FALSE,FALSE,,
251.5,101.1651001,84.93479919,FALSE,FALSE,,
251.6,100.3343964,127.1852875,FALSE,FALSE,,
251.7,100.0984955,138.8093567,FALSE,FALSE,,
251.8,99.62954712,162.6900024,FALSE,FALSE,,
251.9,99.26628113,178.1432648,FALSE,FALSE,,
252,98.84312439,198.4567566,FALSE,FALSE,,
252.1,98.67488098,206.1887054,FALSE,FALSE,,
252.2,98.51522827,212.5805817,FALSE,FALSE,,
252.3,98.23356628,224.5027771,FALSE,FALSE,,
252.4,98.19805908,224.2076569,FALSE,FALSE,,
252.5,97.99052429,233.9676056,FALSE,FALSE,,
252.6,97.83314514,242.2685242,FALSE,FALSE,,
252.7,97.78399658,242.0809174,FALSE,FALSE,,
252.8,97.36180115,262.045929,FALSE,FALSE,,
252.9,97.38487244,259.1018982,FALSE,FALSE,,
253,97.13444519,272.5274048,FALSE,FALSE,,
253.1,96.97488403,279.3449554,FALSE,FALSE,,
253.2,96.91799927,279.9652405,FALSE,FALSE,,
253.3,96.79548645,284.0018768,FALSE,FALSE,,
253.4,96.67744446,289.2019043,FALSE,FALSE,,
253.5,96.68052673,286.2471313,FALSE,FALSE,,
253.6,96.53024292,292.5131989,FALSE,FALSE,,
253.7,96.9985199,266.4814148,FALSE,FALSE,,
253.8,97.46437073,242.1443176,FALSE,FALSE,,
253.9,97.96110535,215.9715576,FALSE,FALSE,,
254,98.51124573,187.3707275,FALSE,FALSE,,
254.1,101.4069366,30.55053711,FALSE,FALSE,,
254.2,102.2611084,-1.880203247,FALSE,FALSE,,
254.3,102.2806702,0.073181152,FALSE,FALSE,,
254.4,102.3411102,-1.219894409,FALSE,FALSE,,
254.5,102.3708649,-0.761611938,FALSE,FALSE,,
254.6,102.3996582,-0.765579224,FALSE,FALSE,,
254.7,102.4304047,-0.907485962,FALSE,FALSE,,
254.8,102.4547729,-0.907073975,FALSE,FALSE,,
254.9,102.4134827,1.944091797,FALSE,FALSE,,
255,102.3524323,6.617370605,FALSE,FALSE,,
255.1,101.8652039,32.60421753,FALSE,FALSE,,
255.2,101.7485809,38.7525177,FALSE,FALSE,,
255.3,101.749054,39.16723633,FALSE,FALSE,,
255.4,101.7531738,38.70924377,FALSE,FALSE,,
255.5,101.7664795,38.68008423,FALSE,FALSE,,
255.6,101.6520538,45.39852905,FALSE,FALSE,,
255.7,101.432663,57.37155151,FALSE,FALSE,,
255.8,101.4119568,57.99620056,FALSE,FALSE,,
255.9,101.1917572,69.29304504,FALSE,FALSE,,
256,101.1254425,72.88551331,FALSE,FALSE,,
256.1,101.035675,76.70359802,FALSE,FALSE,,
256.2,101.0447083,76.56665039,FALSE,FALSE,,
256.3,100.9799194,79.63330078,FALSE,FALSE,,
256.4,101.0290222,77.28791809,FALSE,FALSE,,
256.5,101.0020294,78.1439209,FALSE,FALSE,,
256.6,101.0189667,78.75799561,FALSE,FALSE,,
256.7,101.0023956,78.57629395,FALSE,FALSE,,
256.8,101.053833,75.8999176,FALSE,FALSE,,
256.9,101.0482178,76.16822815,FALSE,FALSE,,
257,101.0259705,77.29943848,FALSE,FALSE,,
257.1,100.9804993,79.23510742,FALSE,FALSE,,
257.2,100.9265442,82.04908752,FALSE,FALSE,,
257.3,100.4999084,103.7072144,FALSE,FALSE,,
257.4,100.2548218,116.2948303,FALSE,FALSE,,
257.5,100.2490234,116.852829,FALSE,FALSE,,
257.6,100.1171112,122.1034546,FALSE,FALSE,,
257.7,100.0406647,126.1668854,FALSE,FALSE,,
257.8,100.0818481,123.235672,FALSE,FALSE,,
257.9,100.0805359,122.8684082,FALSE,FALSE,,
258,99.96362305,129.619751,FALSE,FALSE,,
258.1,99.88189697,133.2593231,FALSE,FALSE,,
258.2,99.88383484,131.4005737,FALSE,FALSE,,
258.3,99.91954041,129.2095795,FALSE,FALSE,,
258.4,99.88349915,131.176651,FALSE,FALSE,,
258.5,99.89245605,129.8979797,FALSE,FALSE,,
258.6,99.81486511,133.6103973,FALSE,FALSE,,
258.7,99.75868225,136.1440277,FALSE,FALSE,,
258.8,99.76789856,134.9743805,FALSE,FALSE,,
258.9,99.78729248,134.7347565,FALSE,FALSE,,
259,99.68830872,139.7370911,FALSE,FALSE,,
259.1,99.59606934,143.5135651,FALSE,FALSE,,
259.2,99.58123779,143.6897278,FALSE,FALSE,,
259.3,99.61071777,141.5228729,FALSE,FALSE,,
259.4,99.55645752,144.1682587,FALSE,FALSE,,
259.5,99.54611206,144.3343201,FALSE,FALSE,,
259.6,99.49449158,147.0871429,FALSE,FALSE,,
259.7,99.57267761,141.6994934,FALSE,FALSE,,
259.8,100.3941956,98.81651306,FALSE,FALSE,,
259.9,102.3684082,-1.516433716,FALSE,FALSE,,
260,102.3935242,-0.526657104,FALSE,FALSE,,
260.1,102.4285736,-0.963745117,FALSE,FALSE,,
260.2,102.4511261,-0.547790527,FALSE,FALSE,,
260.3,102.4654083,-0.300262451,FALSE,FALSE,,
260.4,102.4854889,-0.515380859,FALSE,FALSE,,
260.5,102.5105286,-0.763809204,FALSE,FALSE,,
260.6,102.5242767,-0.55116272,FALSE,FALSE,,
260.7,102.5116119,0.846939087,FALSE,FALSE,,
260.8,102.1979675,18.19863892,FALSE,FALSE,,
260.9,101.7514801,42.46347046,FALSE,FALSE,,
261,101.3082123,63.62033081,FALSE,FALSE,,
261.1,101.3119507,63.24539185,FALSE,FALSE,,
261.2,101.3544769,61.07406616,FALSE,FALSE,,
261.3,101.5753174,49.60301208,FALSE,FALSE,,
261.4,102.5349274,-0.477539063,FALSE,FALSE,,
261.5,102.5799561,-0.936660767,FALSE,FALSE,,
261.6,102.5895081,-0.739364624,FALSE,FALSE,,
261.7,102.5955811,-0.216262817,FALSE,FALSE,,
261.8,102.6127472,-0.507415771,FALSE,FALSE,,
261.9,102.6257324,-0.409484863,FALSE,FALSE,,
262,102.6304016,-0.067382813,FALSE,FALSE,,
262.1,102.6398926,0.108779907,FALSE,FALSE,,
262.2,102.6476288,-0.009933472,FALSE,FALSE,,
262.3,102.661026,-0.061828613,FALSE,FALSE,,
262.4,102.6712036,-0.286682129,FALSE,FALSE,,
262.5,102.6717529,0.181045532,FALSE,FALSE,,
262.6,102.6873779,-0.183609009,FALSE,FALSE,,
262.7,102.6929016,-0.049316406,FALSE,FALSE,,
262.8,102.7024841,-0.058166504,FALSE,FALSE,,
262.9,102.7080231,0.195388794,FALSE,FALSE,,
263,102.7117004,0.098327637,FALSE,FALSE,,
263.1,102.7265778,-0.103271484,FALSE,FALSE,,
263.2,102.7159119,0.962768555,FALSE,FALSE,,
263.3,102.563797,9.483230591,FALSE,FALSE,,
263.4,102.4159088,16.94812012,FALSE,FALSE,,
263.5,102.3951874,18.17289734,FALSE,FALSE,,
263.6,101.9632416,40.50022888,FALSE,FALSE,,
263.7,101.6875763,54.4671936,FALSE,FALSE,,
263.8,101.6748657,54.81690979,FALSE,FALSE,,
263.9,101.6750641,54.74647522,FALSE,FALSE,,
264,101.7338867,51.04379272,FALSE,FALSE,,
264.1,101.6539917,55.06036377,FALSE,FALSE,,
264.2,101.0043335,88.5819397,FALSE,FALSE,,
264.3,100.475174,116.1678619,FALSE,FALSE,,
264.4,100.3381958,121.738205,FALSE,FALSE,,
264.5,100.0934753,133.5514832,FALSE,FALSE,,
264.6,99.73777771,150.9231262,FALSE,FALSE,,
264.7,99.73521423,149.3084717,FALSE,FALSE,,
264.8,99.47499084,161.4186401,FALSE,FALSE,,
264.9,99.12487793,178.5095215,FALSE,FALSE,,
265,98.4193573,213.4110107,FALSE,FALSE,,
265.1,97.85676575,240.2544556,FALSE,FALSE,,
265.2,97.5438385,254.0418396,FALSE,FALSE,,
265.3,97.35421753,263.4710236,FALSE,FALSE,,
265.4,97.10877991,273.4944916,FALSE,FALSE,,
265.5,97.03182983,275.29776,FALSE,FALSE,,
265.6,96.76721191,287.3651123,FALSE,FALSE,,
265.7,96.58670044,295.0162964,FALSE,FALSE,,
265.8,96.44496155,299.9885254,FALSE,FALSE,,
265.9,96.18948364,311.4493561,FALSE,FALSE,,
266,95.97976685,319.9519348,FALSE,FALSE,,
266.1,95.81317139,326.7783051,FALSE,FALSE,,
266.2,95.53636169,339.0303802,FALSE,FALSE,,
266.3,95.40415955,344.1706696,FALSE,FALSE,,
266.4,95.17529297,353.0270996,FALSE,FALSE,,
266.5,94.87348938,366.6701965,FALSE,FALSE,,
266.6,94.78327942,368.2219086,FALSE,FALSE,,
266.7,94.47239685,382.5296783,FALSE,FALSE,,
266.8,94.2212677,393.9260559,FALSE,FALSE,,
266.9,93.9564209,404.6498108,FALSE,FALSE,,
267,93.75299072,412.4207153,FALSE,FALSE,,
267.1,93.59562683,418.4786987,FALSE,FALSE,,
267.2,93.26057434,431.6599884,FALSE,FALSE,,
267.3,92.86886597,450.9314728,FALSE,FALSE,,
267.4,92.87684631,447.3377228,FALSE,FALSE,,
267.5,92.68029785,453.7020874,FALSE,FALSE,,
267.6,92.79393005,446.0338135,FALSE,FALSE,,
267.7,92.64160156,450.7796326,FALSE,FALSE,,
267.8,94.0287323,373.259552,FALSE,FALSE,,
267.9,100.8727722,17.96697998,FALSE,FALSE,,
268,101.6069641,-3.539276123,FALSE,FALSE,,
268.1,101.6850128,-3.091812134,FALSE,FALSE,,
268.2,101.7321014,-1.486206055,FALSE,FALSE,,
268.3,101.7858429,-0.862503052,FALSE,FALSE,,
268.4,101.8480682,-2.181274414,FALSE,FALSE,,
268.5,101.8837433,-1.43927002,FALSE,FALSE,,
268.6,101.9039764,-0.783691406,FALSE,FALSE,,
268.7,101.938797,-0.869598389,FALSE,FALSE,,
268.8,101.9664001,-0.553283691,FALSE,FALSE,,
268.9,101.9970551,-0.389526367,FALSE,FALSE,,
269,102.0393982,-1.696304321,FALSE,FALSE,,
269.1,102.0484924,-0.295837402,FALSE,FALSE,,
269.2,102.0677795,-0.410949707,FALSE,FALSE,,
269.3,102.0951996,-0.753936768,FALSE,FALSE,,
269.4,102.1139374,-0.756484985,FALSE,FALSE,,
269.5,102.1326447,-0.407287598,FALSE,FALSE,,
269.6,102.1540527,-0.409179688,FALSE,FALSE,,
269.7,102.1812897,-1.130111694,FALSE,FALSE,,
269.8,102.1761017,0.246627808,FALSE,FALSE,,
269.9,102.1987152,-0.413787842,FALSE,FALSE,,
270,102.2220612,-0.851119995,FALSE,FALSE,,
270.1,102.2299347,-0.279602051,FALSE,FALSE,,
270.2,102.2404633,-0.104446411,FALSE,FALSE,,
270.3,102.2559662,-0.116012573,FALSE,FALSE,,
270.4,102.2725677,-0.281661987,FALSE,FALSE,,
270.5,102.2223816,2.244338989,FALSE,FALSE,,
270.6,102.2041626,4.256637573,FALSE,FALSE,,
270.7,101.6514282,33.59292603,FALSE,FALSE,,
270.8,101.4649353,42.66436768,FALSE,FALSE,,
270.9,101.3974457,46.7928009,FALSE,FALSE,,
271,101.8273315,23.90742493,FALSE,FALSE,,
271.1,101.9196625,19.79586792,FALSE,FALSE,,
271.2,101.934433,19.85206604,FALSE,FALSE,,
271.3,101.9259644,20.61148071,FALSE,FALSE,,
271.4,102.344223,-0.508895874,FALSE,FALSE,,
271.5,102.3589935,-0.379318237,FALSE,FALSE,,
271.6,102.3574219,0.156600952,FALSE,FALSE,,
271.7,102.3787537,-0.286270142,FALSE,FALSE,,
271.8,102.3802338,0.00062561,FALSE,FALSE,,
271.9,102.3860016,0.378753662,FALSE,FALSE,,
272,102.4093475,-0.180419922,FALSE,FALSE,,
272.1,102.4089813,0.24786377,FALSE,FALSE,,
272.2,102.4266052,-0.151565552,FALSE,FALSE,,
272.3,102.4281769,0.237533569,FALSE,FALSE,,
272.4,102.4451904,-0.153274536,FALSE,FALSE,,
272.5,102.4430237,0.250289917,FALSE,FALSE,,
272.6,102.1393738,16.60665894,FALSE,FALSE,,
272.7,101.4913635,51.0151062,FALSE,FALSE,,
272.8,101.2981262,59.25663757,FALSE,FALSE,,
272.9,101.1612244,66.10630798,FALSE,FALSE,,
273,100.5369415,98.1620636,FALSE,FALSE,,
273.1,100.4010162,103.7812347,FALSE,FALSE,,
273.2,100.3196564,108.0886078,FALSE,FALSE,,
273.3,100.3255615,106.4315796,FALSE,FALSE,,
273.4,100.2128448,111.1598663,FALSE,FALSE,,
273.5,100.1408081,115.4087982,FALSE,FALSE,,
273.6,100.0991211,116.8200684,FALSE,FALSE,,
273.7,100.0646515,117.1606293,FALSE,FALSE,,
273.8,100.0262909,119.3109589,FALSE,FALSE,,
273.9,99.95053101,123.6095886,FALSE,FALSE,,
274,99.89909363,123.9461975,FALSE,FALSE,,
274.1,99.84509277,127.4276276,FALSE,FALSE,,
274.2,99.78295898,130.5031281,FALSE,FALSE,,
274.3,99.73550415,131.8730774,FALSE,FALSE,,
274.4,99.72335815,131.8155823,FALSE,FALSE,,
274.5,99.71095276,132.2906342,FALSE,FALSE,,
274.6,99.66516113,134.2216949,FALSE,FALSE,,
274.7,99.75865173,127.793869,FALSE,FALSE,,
274.8,99.71603394,129.8766022,FALSE,FALSE,,
274.9,99.71337891,130.0467987,FALSE,FALSE,,
275,99.22097778,156.575882,FALSE,FALSE,,
275.1,98.97421265,166.7078705,FALSE,FALSE,,
275.2,98.85647583,172.1246643,FALSE,FALSE,,
275.3,98.82644653,172.1829987,FALSE,FALSE,,
275.4,98.81066895,173.5946198,FALSE,FALSE,,
275.5,98.7096405,178.3314667,FALSE,FALSE,,
275.6,98.5395813,185.3711243,FALSE,FALSE,,
275.7,98.50430298,185.1416473,FALSE,FALSE,,
275.8,98.67507935,175.4880219,FALSE,FALSE,,
275.9,99.09028625,154.0989227,FALSE,FALSE,,
276,99.08071899,155.2429504,FALSE,FALSE,,
276.1,99.02836609,157.3260345,FALSE,FALSE,,
276.2,98.99998474,158.6397247,FALSE,FALSE,,
276.3,98.82977295,167.2169189,FALSE,FALSE,,
276.4,98.95773315,159.8028107,FALSE,FALSE,,
276.5,98.99040222,157.8078766,FALSE,FALSE,,
276.6,98.83721924,165.0684814,FALSE,FALSE,,
276.7,98.84101868,165.1889191,FALSE,FALSE,,
276.8,98.74836731,168.7995758,FALSE,FALSE,,
276.9,98.67095947,172.0027008,FALSE,FALSE,,
277,98.6517334,172.9867401,FALSE,FALSE,,
277.1,98.63348389,173.2356873,FALSE,FALSE,,
277.2,98.57089233,176.0556335,FALSE,FALSE,,
277.3,98.52806091,177.1934052,FALSE,FALSE,,
277.4,98.53981018,175.7406311,FALSE,FALSE,,
277.5,98.46910095,179.5470428,FALSE,FALSE,,
277.6,98.5514679,174.7960205,FALSE,FALSE,,
277.7,98.60049438,171.715683,FALSE,FALSE,,
277.8,101.8796082,1.314727783,FALSE,FALSE,,
277.9,102.0122223,-0.891494751,FALSE,FALSE,,
278,102.0620728,-1.565597534,FALSE,FALSE,,
278.1,102.0825653,-0.565216064,FALSE,FALSE,,
278.2,102.1009979,-0.363021851,FALSE,FALSE,,
278.3,102.1294556,-0.618408203,FALSE,FALSE,,
278.4,102.1428833,-0.257644653,FALSE,FALSE,,
278.5,102.1613922,-0.143417358,FALSE,FALSE,,
278.6,102.1952362,-1.175918579,FALSE,FALSE,,
278.7,102.1935883,0.013671875,FALSE,FALSE,,
278.8,102.2214966,-0.785873413,FALSE,FALSE,,
278.9,102.1472168,4.077056885,FALSE,FALSE,,
279,101.8135376,22.20611572,FALSE,FALSE,,
279.1,101.46138,40.51881409,FALSE,FALSE,,
279.2,101.1263733,58.01383972,FALSE,FALSE,,
279.3,100.8973389,69.77552795,FALSE,FALSE,,
279.4,100.8812866,70.18109131,FALSE,FALSE,,
279.5,100.7036133,79.14909363,FALSE,FALSE,,
279.6,100.6421661,81.33418274,FALSE,FALSE,,
279.7,100.6542816,80.42623901,FALSE,FALSE,,
279.8,100.2129059,103.2417297,FALSE,FALSE,,
279.9,99.89906311,121.0028229,FALSE,FALSE,,
280,99.46746826,141.386261,FALSE,FALSE,,
280.1,98.96600342,166.486084,FALSE,FALSE,,
280.2,98.74397278,176.7737274,FALSE,FALSE,,
280.3,98.57177734,182.9199677,FALSE,FALSE,,
280.4,98.37867737,193.0373688,FALSE,FALSE,,
280.5,98.40342712,190.8410492,FALSE,FALSE,,
280.6,98.37284851,190.4699097,FALSE,FALSE,,
280.7,98.27453613,194.5806274,FALSE,FALSE,,
280.8,98.15660095,199.1425018,FALSE,FALSE,,
280.9,98.11442566,201.2216949,FALSE,FALSE,,
281,98.05085754,202.6573944,FALSE,FALSE,,
281.1,97.96141052,206.8995361,FALSE,FALSE,,
281.2,97.86985779,210.905014,FALSE,FALSE,,
281.3,97.78187561,214.5423431,FALSE,FALSE,,
281.4,97.66973877,219.2633667,FALSE,FALSE,,
281.5,97.5715332,222.8921967,FALSE,FALSE,,
281.6,97.59307861,221.0070038,FALSE,FALSE,,
281.7,98.15791321,188.6426239,FALSE,FALSE,,
281.8,100.8836517,46.5501709,FALSE,FALSE,,
281.9,101.8975372,0.349990845,FALSE,FALSE,,
282,101.9795227,-2.425857544,FALSE,FALSE,,
282.1,101.9810028,0.419769287,FALSE,FALSE,,
282.2,102.0095215,-0.097015381,FALSE,FALSE,,
282.3,102.0623016,-1.669387817,FALSE,FALSE,,
282.4,102.102356,-2.480758667,FALSE,FALSE,,
282.5,102.0943146,-0.923660278,FALSE,FALSE,,
282.6,102.0989075,0.582763672,FALSE,FALSE,,
282.7,102.1376648,-0.896621704,FALSE,FALSE,,
282.8,102.1384277,0.213394165,FALSE,FALSE,,
282.9,102.1672363,-0.681808472,FALSE,FALSE,,
283,102.1938324,-0.971359253,FALSE,FALSE,,
283.1,102.1993713,-0.635574341,FALSE,FALSE,,
283.2,102.2128601,-0.793670654,FALSE,FALSE,,
283.3,102.2045898,0.278213501,FALSE,FALSE,,
283.4,102.2219543,0.316223145,FALSE,FALSE,,
283.5,102.241394,-0.332260132,FALSE,FALSE,,
283.6,102.1711121,4.043762207,FALSE,FALSE,,
283.7,102.0505829,10.61190796,FALSE,FALSE,,
283.8,101.872879,20.42965698,FALSE,FALSE,,
283.9,101.9045868,18.56045532,FALSE,FALSE,,
284,101.9709015,15.73365784,FALSE,FALSE,,
284.1,101.560379,37.41740417,FALSE,FALSE,,
284.2,101.5888672,35.83274841,FALSE,FALSE,,
284.3,101.4898834,41.56219482,FALSE,FALSE,,
284.4,101.3577728,47.86645508,FALSE,FALSE,,
284.5,101.1591492,58.26957703,FALSE,FALSE,,
284.6,100.5563354,90.91934204,FALSE,FALSE,,
284.7,99.74388123,130.3574982,FALSE,FALSE,,
284.8,99.37341309,146.9576721,FALSE,FALSE,,
284.9,99.17623901,157.2337036,FALSE,FALSE,,
285,98.9312439,168.5786591,FALSE,FALSE,,
285.1,98.86231995,171.0761566,FALSE,FALSE,,
285.2,98.82260132,171.769928,FALSE,FALSE,,
